,date,CO
180,2023-04-23 04:42:00,0.0025618661257606487
181,2023-04-23 04:43:00,0.002559432048681541
182,2023-04-23 04:44:00,0.0025569979716024344
183,2023-04-23 04:45:00,0.002554563894523327
184,2023-04-23 04:46:00,0.0025521298174442184
185,2023-04-23 04:47:00,0.0025496957403651115
186,2023-04-23 04:48:00,0.002547261663286005
187,2023-04-23 04:49:00,0.0025448275862068968
188,2023-04-23 04:50:00,0.002542393509127789
189,2023-04-23 04:51:00,0.0025399594320486816
190,2023-04-23 04:52:00,0.0025375253549695747
191,2023-04-23 04:53:00,0.0025350912778904673
192,2023-04-23 04:54:00,0.002532657200811359
193,2023-04-23 04:55:00,0.002530223123732252
194,2023-04-23 04:56:00,0.0025277890466531444
195,2023-04-23 04:57:00,0.002525354969574037
196,2023-04-23 04:58:00,0.0025229208924949288
197,2023-04-23 04:59:00,0.002520486815415821
198,2023-04-23 05:00:00,0.0025180527383367136
199,2023-04-23 05:01:00,0.002515618661257607
200,2023-04-23 05:02:00,0.0025131845841784997
201,2023-04-23 05:03:00,0.0025107505070993915
202,2023-04-23 05:04:00,0.002508316430020284
203,2023-04-23 05:05:00,0.002505882352941177
204,2023-04-23 05:06:00,0.002503448275862069
205,2023-04-23 05:07:00,0.002501014198782961
206,2023-04-23 05:08:00,0.0024985801217038547
207,2023-04-23 05:09:00,0.002496146044624746
208,2023-04-23 05:10:00,0.002493711967545639
209,2023-04-23 05:11:00,0.002491277890466532
210,2023-04-23 05:12:00,0.002488843813387424
211,2023-04-23 05:13:00,0.002486409736308317
212,2023-04-23 05:14:00,0.002483975659229209
213,2023-04-23 05:15:00,0.002481541582150102
214,2023-04-23 05:16:00,0.0024791075050709945
215,2023-04-23 05:17:00,0.002476673427991887
216,2023-04-23 05:18:00,0.002474239350912779
217,2023-04-23 05:19:00,0.002471805273833671
218,2023-04-23 05:20:00,0.002469371196754564
219,2023-04-23 05:21:00,0.002466937119675456
220,2023-04-23 05:22:00,0.002464503042596349
221,2023-04-23 05:23:00,0.0024620689655172412
222,2023-04-23 05:24:00,0.002459634888438134
223,2023-04-23 05:25:00,0.0024572008113590265
224,2023-04-23 05:26:00,0.002454766734279919
225,2023-04-23 05:27:00,0.002452332657200812
226,2023-04-23 05:28:00,0.002449898580121705
227,2023-04-23 05:29:00,0.002447464503042597
228,2023-04-23 05:30:00,0.0024450304259634893
229,2023-04-23 05:31:00,0.002442596348884381
230,2023-04-23 05:32:00,0.0024401622718052732
231,2023-04-23 05:33:00,0.002437728194726167
232,2023-04-23 05:34:00,0.002435294117647059
233,2023-04-23 05:35:00,0.002432860040567951
234,2023-04-23 05:36:00,0.002430425963488844
235,2023-04-23 05:37:00,0.002427991886409736
236,2023-04-23 05:38:00,0.002425557809330628
237,2023-04-23 05:39:00,0.0024231237322515213
238,2023-04-23 05:40:00,0.0024206896551724143
239,2023-04-23 05:41:00,0.0024182555780933057
240,2023-04-23 05:42:00,0.0024158215010141983
241,2023-04-23 05:43:00,0.0024133874239350914
242,2023-04-23 05:44:00,0.002410953346855984
243,2023-04-23 05:45:00,0.002408519269776876
244,2023-04-23 05:46:00,0.0024060851926977684
245,2023-04-23 05:47:00,0.002403651115618661
246,2023-04-23 05:48:00,0.002401217038539554
247,2023-04-23 05:49:00,0.002398782961460446
248,2023-04-23 05:50:00,0.002396348884381339
249,2023-04-23 05:51:00,0.0023939148073022307
250,2023-04-23 05:52:00,0.0023914807302231234
251,2023-04-23 05:53:00,0.002389046653144016
252,2023-04-23 05:54:00,0.002386612576064909
253,2023-04-23 05:55:00,0.0023841784989858013
254,2023-04-23 05:56:00,0.002381744421906693
255,2023-04-23 05:57:00,0.002379310344827586
256,2023-04-23 05:58:00,0.0023768762677484788
257,2023-04-23 05:59:00,0.002374442190669371
258,2023-04-23 06:00:00,0.002372008113590264
259,2023-04-23 06:01:00,0.002369574036511156
260,2023-04-23 06:02:00,0.0023671399594320484
261,2023-04-23 06:03:00,0.002364705882352941
262,2023-04-23 06:04:00,0.0023622718052738337
263,2023-04-23 06:05:00,0.0023598377281947264
264,2023-04-23 06:06:00,0.0023574036511156186
265,2023-04-23 06:07:00,0.0023549695740365108
266,2023-04-23 06:08:00,0.002352535496957403
267,2023-04-23 06:09:00,0.0023501014198782965
268,2023-04-23 06:10:00,0.002347667342799189
269,2023-04-23 06:11:00,0.0023452332657200817
270,2023-04-23 06:12:00,0.002342799188640974
271,2023-04-23 06:13:00,0.002340365111561866
272,2023-04-23 06:14:00,0.002337931034482759
273,2023-04-23 06:15:00,0.0023354969574036514
274,2023-04-23 06:16:00,0.002333062880324544
275,2023-04-23 06:17:00,0.002330628803245436
276,2023-04-23 06:18:00,0.002328194726166329
277,2023-04-23 06:19:00,0.002325760649087221
