date,O2,N2,CO,CO2
2023-05-15 22:59:00,17.259115646258504,82.40461337868479,0.002302721088435374,0.33396825396825397
2023-05-15 23:00:00,17.270000000000003,82.39436666666666,0.0023,0.33333333333333326
2023-05-15 23:01:00,17.2808843537415,82.38411995464854,0.002297278911564626,0.3326984126984127
2023-05-15 23:02:00,17.291768707482994,82.37387324263038,0.0022945578231292514,0.332063492063492
2023-05-15 23:03:00,17.30265306122449,82.36362653061224,0.002291836734693877,0.3314285714285714
2023-05-15 23:04:00,17.313537414965985,82.35337981859409,0.002289115646258503,0.33079365079365075
2023-05-15 23:05:00,17.324421768707484,82.34313310657595,0.002286394557823129,0.3301587301587301
2023-05-15 23:06:00,17.33530612244898,82.3328863945578,0.002283673469387755,0.32952380952380944
2023-05-15 23:07:00,17.34619047619048,82.32263968253969,0.002280952380952381,0.32888888888888884
2023-05-15 23:08:00,17.357074829931975,82.31239297052154,0.0022782312925170066,0.32825396825396813
2023-05-15 23:09:00,17.36795918367347,82.30214625850338,0.0022755102040816324,0.32761904761904753
2023-05-15 23:10:00,17.37884353741497,82.29189954648524,0.0022727891156462585,0.32698412698412693
2023-05-15 23:11:00,17.38972789115646,82.28165283446712,0.0022700680272108842,0.3263492063492064
2023-05-15 23:12:00,17.400612244897957,82.27140612244898,0.0022673469387755104,0.3257142857142857
2023-05-15 23:13:00,17.411496598639456,82.26115941043082,0.002264625850340136,0.3250793650793651
2023-05-15 23:14:00,17.422380952380955,82.25091269841269,0.002261904761904762,0.3244444444444444
2023-05-15 23:15:00,17.433265306122447,82.24066598639455,0.0022591836734693876,0.3238095238095237
2023-05-15 23:16:00,17.444149659863946,82.23041927437642,0.002256462585034013,0.3231746031746031
2023-05-15 23:17:00,17.45503401360544,82.22017256235827,0.00225374149659864,0.32253968253968246
2023-05-15 23:18:00,17.46591836734694,82.20992585034013,0.002251020408163265,0.32190476190476186
2023-05-15 23:19:00,17.476802721088433,82.19967913832197,0.0022482993197278913,0.32126984126984126
2023-05-15 23:20:00,17.487687074829932,82.18943242630385,0.002245578231292517,0.32063492063492066
2023-05-15 23:21:00,17.498571428571427,82.17918571428571,0.002242857142857143,0.31999999999999995
2023-05-15 23:22:00,17.509455782312926,82.16893900226756,0.0022401360544217685,0.31936507936507935
2023-05-15 23:23:00,17.520340136054422,82.15869229024943,0.0022374149659863942,0.31873015873015875
2023-05-15 23:24:00,17.531224489795918,82.14844557823128,0.002234693877551021,0.31809523809523804
2023-05-15 23:25:00,17.542108843537413,82.13819886621316,0.002231972789115646,0.3174603174603174
2023-05-15 23:26:00,17.552993197278912,82.127952154195,0.002229251700680272,0.31682539682539673
2023-05-15 23:27:00,17.563877551020408,82.11770544217686,0.002226530612244898,0.3161904761904761
2023-05-15 23:28:00,17.574761904761903,82.10745873015873,0.0022238095238095237,0.31555555555555553
2023-05-15 23:29:00,17.585646258503402,82.09721201814058,0.0022210884353741495,0.3149206349206349
2023-05-15 23:30:00,17.596530612244898,82.08696530612244,0.002218367346938775,0.3142857142857143
2023-05-15 23:31:00,17.607414965986397,82.0767185941043,0.0022156462585034013,0.3136507936507936
2023-05-15 23:32:00,17.618299319727893,82.06647188208616,0.0022129251700680266,0.31301587301587297
2023-05-15 23:33:00,17.629183673469388,82.05622517006802,0.002210204081632653,0.31238095238095237
2023-05-15 23:34:00,17.640068027210887,82.04597845804986,0.002207482993197279,0.3117460317460317
2023-05-15 23:35:00,17.650952380952383,82.03573174603174,0.002204761904761905,0.31111111111111106
2023-05-15 23:36:00,17.66183673469388,82.02548503401358,0.0022020408163265304,0.3104761904761904
2023-05-15 23:37:00,17.672721088435374,82.01523832199545,0.002199319727891156,0.3098412698412698
2023-05-15 23:38:00,17.68360544217687,82.00499160997731,0.0021965986394557827,0.30920634920634915
2023-05-15 23:39:00,17.69448979591837,81.99474489795918,0.002193877551020408,0.30857142857142855
2023-05-15 23:40:00,17.705374149659864,81.98449818594105,0.002191156462585034,0.3079365079365079
2023-05-15 23:41:00,17.71625850340136,81.97425147392288,0.0021884353741496595,0.3073015873015873
2023-05-15 23:42:00,17.72714285714286,81.96400476190477,0.0021857142857142856,0.30666666666666664
2023-05-15 23:43:00,17.738027210884358,81.95375804988662,0.0021829931972789118,0.306031746031746
2023-05-15 23:44:00,17.748911564625853,81.94351133786849,0.0021802721088435375,0.30539682539682533
2023-05-15 23:45:00,17.75979591836735,81.93326462585033,0.002177551020408163,0.3047619047619047
2023-05-15 23:46:00,17.770680272108848,81.92301791383218,0.0021748299319727894,0.30412698412698413
2023-05-15 23:47:00,17.78156462585034,81.91277120181405,0.002172108843537415,0.3034920634920634
2023-05-15 23:48:00,17.792448979591835,81.90252448979591,0.002169387755102041,0.3028571428571428
2023-05-15 23:49:00,17.803333333333335,81.89227777777776,0.002166666666666666,0.30222222222222217
2023-05-15 23:50:00,17.81421768707483,81.88203106575963,0.0021639455782312923,0.30158730158730157
2023-05-15 23:51:00,17.82510204081633,81.8717843537415,0.002161224489795918,0.30095238095238097
2023-05-15 23:52:00,17.83598639455782,81.86153764172334,0.002158503401360544,0.30031746031746026
2023-05-15 23:53:00,17.84687074829932,81.85129092970521,0.0021557823129251703,0.2996825396825396
2023-05-15 23:54:00,17.857755102040816,81.84104421768706,0.002153061224489796,0.29904761904761895
2023-05-15 23:55:00,17.868639455782315,81.83079750566894,0.0021503401360544214,0.29841269841269835
2023-05-15 23:56:00,17.87952380952381,81.8205507936508,0.002147619047619047,0.2977777777777778
2023-05-15 23:57:00,17.890408163265306,81.81030408163265,0.002144897959183673,0.29714285714285715
2023-05-15 23:58:00,17.901292517006798,81.8000573696145,0.002142176870748299,0.29650793650793644
2023-05-15 23:59:00,17.912176870748297,81.78981065759635,0.002139455782312925,0.29587301587301584
2023-05-16 00:00:00,17.923061224489796,81.7795639455782,0.0021367346938775513,0.2952380952380952
2023-05-16 00:01:00,17.93394557823129,81.76931723356009,0.002134013605442177,0.29460317460317453
2023-05-16 00:02:00,17.94482993197279,81.75907052154196,0.0021312925170068027,0.29396825396825393
2023-05-16 00:03:00,17.955714285714286,81.7488238095238,0.0021285714285714285,0.29333333333333333
2023-05-16 00:04:00,17.966598639455786,81.73857709750567,0.002125850340136054,0.2926984126984127
2023-05-16 00:05:00,17.977482993197277,81.72833038548751,0.0021231292517006803,0.292063492063492
2023-05-16 00:06:00,17.988367346938773,81.71808367346938,0.002120408163265306,0.29142857142857137
2023-05-16 00:07:00,17.999251700680272,81.70783696145124,0.002117687074829932,0.29079365079365077
2023-05-16 00:08:00,18.01013605442177,81.69759024943309,0.0021149659863945584,0.2901587301587301
2023-05-16 00:09:00,18.02102040816327,81.68734353741496,0.0021122448979591837,0.2895238095238095
2023-05-16 00:10:00,18.031904761904762,81.67709682539682,0.0021095238095238094,0.28888888888888886
2023-05-16 00:11:00,18.042789115646258,81.66685011337867,0.0021068027210884356,0.2882539682539682
2023-05-16 00:12:00,18.053673469387757,81.65660340136054,0.0021040816326530613,0.2876190476190476
2023-05-16 00:13:00,18.06455782312925,81.64635668934238,0.002101360544217687,0.286984126984127
2023-05-16 00:14:00,18.075442176870748,81.63610997732424,0.002098639455782313,0.2863492063492063
2023-05-16 00:15:00,18.086326530612247,81.62586326530611,0.0020959183673469385,0.2857142857142857
2023-05-16 00:16:00,18.097210884353743,81.61561655328798,0.0020931972789115646,0.28507936507936504
2023-05-16 00:17:00,18.108095238095242,81.60536984126983,0.0020904761904761903,0.28444444444444444
2023-05-16 00:18:00,18.118979591836737,81.59512312925169,0.002087755102040816,0.2838095238095238
2023-05-16 00:19:00,18.129863945578233,81.58487641723354,0.0020850340136054422,0.2831746031746031
2023-05-16 00:20:00,18.14074829931973,81.57462970521541,0.002082312925170068,0.2825396825396825
2023-05-16 00:21:00,18.151632653061228,81.56438299319727,0.002079591836734694,0.2819047619047619
2023-05-16 00:22:00,18.162517006802727,81.55413628117911,0.00207687074829932,0.2812698412698412
2023-05-16 00:23:00,18.173401360544222,81.54388956916098,0.002074149659863945,0.28063492063492057
2023-05-16 00:24:00,18.184285714285714,81.53364285714284,0.002071428571428571,0.27999999999999997
2023-05-16 00:25:00,18.195170068027213,81.5233961451247,0.002068707482993197,0.27936507936507937
2023-05-16 00:26:00,18.206054421768705,81.51314943310658,0.002065986394557823,0.2787301587301587
